"timestamp","game","players","kills","headshots","servers","act_slots","max_slots"
1704617716,tf,87308,1476325,89873,5,4,125
1704617608,tf,87308,1476325,89873,5,4,125
1704617531,tf,87308,1476325,89873,5,4,125
1704617418,tf,87308,1476325,89873,5,3,125
1704617416,tf,87308,1476325,89873,5,3,125
1704617307,tf,87308,1476325,89873,5,4,125
1704617231,tf,87308,1476325,89873,5,4,125
1704617117,tf,87308,1476325,89873,5,4,125
1704617116,tf,87308,1476325,89873,5,4,125
1704617006,tf,87308,1476325,89873,5,4,125
1704616930,tf,87308,1476325,89873,5,4,125
1704616817,tf,87308,1476325,89873,5,4,125
1704616816,tf,87308,1476325,89873,5,4,125
1704616706,tf,87308,1476325,89873,5,4,125
1704616629,tf,87308,1476325,89873,5,4,125
1704616519,tf,87308,1476325,89873,5,5,125
1704616516,tf,87308,1476325,89873,5,5,125
1704616516,tf,87308,1476325,89873,5,5,125
1704616405,tf,87308,1476325,89873,5,4,125
1704616329,tf,87308,1476325,89873,5,4,125
1704616104,tf,87308,1476325,89873,5,4,125
1704616028,tf,87308,1476325,89873,5,4,125
1704615933,tf,87308,1476325,89873,5,5,125
1704615930,tf,87308,1476325,89873,5,4,125
1704615925,tf,87308,1476325,89873,5,4,125
1704615804,tf,87308,1476325,89873,5,4,125
1704615727,tf,87308,1476325,89873,5,4,125
1704615632,tf,87308,1476325,89873,5,4,125
1704615630,tf,87308,1476325,89873,5,4,125
1704615624,tf,87308,1476325,89873,5,3,125
1704615503,tf,87308,1476325,89873,5,4,125
1704615427,tf,87308,1476325,89873,5,4,125
1704615332,tf,87308,1476325,89873,5,3,125
1704615326,tf,87308,1476325,89873,5,4,125
1704615324,tf,87308,1476325,89873,5,4,125
1704615202,tf,87308,1476325,89873,5,4,125
1704615126,tf,87308,1476325,89873,5,4,125
1704615031,tf,87308,1476325,89873,5,4,125
1704615023,tf,87308,1476325,89873,5,3,125
1704615023,tf,87308,1476325,89873,5,3,125
1704614902,tf,87308,1476325,89873,5,4,125
1704614825,tf,87308,1476325,89873,5,4,125
1704614725,tf,87308,1476325,89873,5,2,125
1704614722,tf,87308,1476325,89873,5,2,125
1704614722,tf,87308,1476325,89873,5,2,125
1704614601,tf,87308,1476325,89873,5,4,125
1704614525,tf,87308,1476325,89873,5,4,125
1704614300,tf,87308,1476325,89873,5,4,125
1704614224,tf,87308,1476325,89873,5,4,125
1704614138,tf,87308,1476325,89873,5,5,125
1704614139,tf,87308,1476325,89873,5,5,125
1704614121,tf,87308,1476325,89873,5,3,125
1704614000,tf,87308,1476325,89873,5,4,125
1704613923,tf,87308,1476325,89873,5,4,125
1704613838,tf,87308,1476325,89873,5,5,125
1704613837,tf,87308,1476325,89873,5,5,125
1704613821,tf,87308,1476325,89873,5,3,125
1704613699,tf,87308,1476325,89873,5,4,125
1704613623,tf,87308,1476325,89873,5,4,125
1704613537,tf,87308,1476325,89873,5,4,125
1704613536,tf,87308,1476325,89873,5,4,125
1704613520,tf,87308,1476325,89873,5,3,125
1704613398,tf,87308,1476325,89873,5,4,125
1704613322,tf,87308,1476325,89873,5,4,125
1704613236,tf,87308,1476325,89873,5,5,125
1704613232,tf,87308,1476325,89873,5,4,125
1704613219,tf,87308,1476325,89873,5,3,125
1704613098,tf,87308,1476325,89873,5,4,125
1704613021,tf,87308,1476325,89873,5,4,125
1704612935,tf,87308,1476325,89873,5,3,125
1704612921,tf,87308,1476325,89873,5,4,125
1704612919,tf,87308,1476325,89873,5,4,125
1704612797,tf,87308,1476325,89873,5,4,125
1704612721,tf,87308,1476325,89873,5,3,125
1704612496,tf,87308,1476325,89873,5,3,125
1704612420,tf,87308,1476325,89873,5,4,125
1704612324,tf,87308,1476325,89873,5,3,125
1704612323,tf,87308,1476325,89873,5,4,125
1704612321,tf,87308,1476325,89873,5,4,125
1704612196,tf,87308,1476325,89873,5,4,125
1704612119,tf,87308,1476325,89873,5,4,125
1704612023,tf,87308,1476325,89873,5,3,125
1704612023,tf,87308,1476325,89873,5,3,125
1704612021,tf,87308,1476325,89873,5,3,125
1704611895,tf,87308,1476325,89873,5,5,125
1704611819,tf,87308,1476325,89873,5,4,125
1704611723,tf,87308,1476325,89873,5,5,125
1704611721,tf,87308,1476325,89873,5,5,125
1704611723,tf,87308,1476325,89873,5,5,125
1704611595,tf,87308,1476325,89873,5,4,125
1704611518,tf,87308,1476325,89873,5,4,125
1704611422,tf,87308,1476325,89873,5,5,125
1704611421,tf,87308,1476325,89873,5,5,125
1704611420,tf,87308,1476325,89873,5,5,125
1704611294,tf,87308,1476325,89873,5,3,125
1704611217,tf,87308,1476325,89873,5,4,125
1704611121,tf,87308,1476325,89873,5,5,125
1704611121,tf,87308,1476325,89873,5,5,125
1704611120,tf,87308,1476325,89873,5,5,125
1704610993,tf,87308,1476325,89873,5,4,125
1704610917,tf,87308,1476325,89873,5,1,125
1704610692,tf,87308,1476325,89873,5,1,125
1704610616,tf,87308,1476325,89873,5,1,125
1704610546,tf,87308,1476325,89873,5,1,125
1704610526,tf,87308,1476325,89873,5,1,125
1704610526,tf,87308,1476325,89873,5,1,125
1704610392,tf,87308,1476325,89873,5,1,125
1704610315,tf,87308,1476325,89873,5,1,125
1704610244,tf,87308,1476325,89873,5,1,125
1704610226,tf,87308,1476325,89873,5,1,125
1704610225,tf,87308,1476325,89873,5,1,125
1704610091,tf,87308,1476325,89873,5,2,125
1704610015,tf,87308,1476325,89873,5,2,125
1704609927,tf,87308,1476325,89873,5,2,125
1704609925,tf,87308,1476325,89873,5,2,125
1704609924,tf,87308,1476325,89873,5,2,125
1704609790,tf,87308,1476325,89873,5,1,125
1704609714,tf,87308,1476325,89873,5,2,125
1704609627,tf,87308,1476325,89873,5,1,125
1704609624,tf,87308,1476325,89873,5,1,125
1704609624,tf,87308,1476325,89873,5,1,125
1704609490,tf,87308,1476325,89873,5,2,125
1704609413,tf,87308,1476325,89873,5,2,125
1704609327,tf,87308,1476325,89873,5,1,125
1704609323,tf,87308,1476325,89873,5,1,125
1704609323,tf,87308,1476325,89873,5,1,125
1704609189,tf,87308,1476325,89873,5,2,125
1704609113,tf,87308,1476325,89873,5,2,125
1704608888,tf,87308,1476325,89873,5,0,125
1704608812,tf,87308,1476325,89873,5,2,125
1704608787,tf,87308,1476325,89873,5,2,125
1704608735,tf,87308,1476325,89873,5,1,125
1704608725,tf,87308,1476325,89873,5,1,125
1704608588,tf,87308,1476325,89873,5,1,125
1704608511,tf,87308,1476325,89873,5,2,125
1704608486,tf,87308,1476325,89873,5,2,125
1704608434,tf,87308,1476325,89873,5,1,125
1704608424,tf,87308,1476325,89873,5,1,125
1704608287,tf,87308,1476325,89873,5,0,125
1704608211,tf,87308,1476325,89873,5,2,125
1704608186,tf,87308,1476325,89873,5,2,125
1704608133,tf,87308,1476325,89873,5,1,125
1704608124,tf,87308,1476325,89873,5,1,125
1704607986,tf,87308,1476325,89873,5,2,125
1704607910,tf,87308,1476325,89873,5,1,125
1704607886,tf,87308,1476325,89873,5,1,125
1704607832,tf,87308,1476325,89873,5,1,125
1704607823,tf,87308,1476325,89873,5,1,125
1704607686,tf,87308,1476325,89873,5,1,125
1704607609,tf,87308,1476325,89873,5,1,125
1704607585,tf,87308,1476325,89873,5,2,125
1704607528,tf,87308,1476325,89873,5,3,125
1704607522,tf,87308,1476325,89873,5,3,125
1704607385,tf,87308,1476325,89873,5,3,125
1704607309,tf,87308,1476325,89873,5,3,125
1704607084,tf,87308,1476325,89873,5,5,125
1704607008,tf,87308,1476325,89873,5,5,125
1704606969,tf,87308,1476325,89873,5,5,125
1704606919,tf,87308,1476325,89873,5,6,125
1704606918,tf,87308,1476325,89873,5,6,125
1704606784,tf,87308,1476325,89873,5,4,125
1704606707,tf,87308,1476325,89873,5,5,125
1704606669,tf,87308,1476325,89873,5,5,125
1704606618,tf,87307,1476325,89873,5,5,125
1704606618,tf,87307,1476325,89873,5,5,125
1704606483,tf,87307,1476325,89873,5,5,125
1704606407,tf,87307,1476325,89873,5,5,125
1704606364,tf,87307,1476325,89873,5,4,125
1704606317,tf,87307,1476325,89873,5,5,125
1704606317,tf,87307,1476325,89873,5,5,125
1704606182,tf,87307,1476325,89873,5,4,125
1704606106,tf,87307,1476325,89873,5,4,125
1704606050,tf,87307,1476325,89873,5,3,125
1704606017,tf,87307,1476325,89873,5,5,125
1704606017,tf,87307,1476325,89873,5,5,125
1704605882,tf,87307,1476325,89873,5,4,125
1704605805,tf,87307,1476325,89873,5,3,125
1704605737,tf,87307,1476325,89873,5,4,125
1704605716,tf,87307,1476325,89873,5,4,125
1704605716,tf,87307,1476325,89873,5,4,125
1704605581,tf,87307,1476325,89873,5,3,125
1704605505,tf,87307,1476325,89873,5,5,125
1704605280,tf,87306,1476325,89873,5,4,125
1704605204,tf,87306,1476325,89873,5,4,125
1704605114,tf,87306,1476325,89873,5,4,125
1704605112,tf,87306,1476325,89873,5,4,125
1704605112,tf,87306,1476325,89873,5,4,125
1704604980,tf,87306,1476325,89873,5,5,125
1704604903,tf,87306,1476325,89873,5,4,125
1704604813,tf,87306,1476325,89873,5,4,125
1704604812,tf,87306,1476325,89873,5,4,125
1704604812,tf,87306,1476325,89873,5,4,125
1704604679,tf,87306,1476325,89873,5,5,125
1704604603,tf,87306,1476325,89873,5,5,125
1704604512,tf,87306,1476325,89873,5,6,125
1704604512,tf,87306,1476325,89873,5,6,125
1704604511,tf,87306,1476325,89873,5,6,125
1704604378,tf,87306,1476325,89873,5,8,125
1704604302,tf,87306,1476325,89873,5,7,125
1704604212,tf,87306,1476325,89873,5,7,125
1704604211,tf,87306,1476325,89873,5,7,125
1704604211,tf,87306,1476325,89873,5,7,125
1704604078,tf,87306,1476325,89873,5,6,125
1704604001,tf,87306,1476325,89873,5,6,125
1704603912,tf,87306,1476325,89873,5,7,125
1704603911,tf,87306,1476325,89873,5,7,125
1704603911,tf,87306,1476325,89873,5,7,125
1704603777,tf,87306,1476325,89873,5,4,125
1704603701,tf,87305,1476325,89873,5,3,125
1704603476,tf,87304,1476325,89873,5,4,125
1704603400,tf,87304,1476325,89873,5,4,125
1704603314,tf,87304,1476325,89873,5,4,125
1704603313,tf,87304,1476325,89873,5,4,125
1704603176,tf,87304,1476325,89873,5,4,125
1704603099,tf,87304,1476325,89873,5,4,125
1704603013,tf,87304,1476325,89873,5,4,125
1704603012,tf,87304,1476325,89873,5,4,125
1704602875,tf,87304,1476325,89873,5,4,125
1704602799,tf,87304,1476325,89873,5,4,125
1704602712,tf,87304,1476325,89873,5,4,125
1704602711,tf,87304,1476325,89873,5,4,125
1704602574,tf,87304,1476325,89873,5,4,125
1704602498,tf,87304,1476325,89873,5,4,125
1704602411,tf,87304,1476325,89873,5,4,125
1704602411,tf,87304,1476325,89873,5,4,125
1704602274,tf,87304,1476325,89873,5,5,125
1704602197,tf,87304,1476325,89873,5,5,125
1704602111,tf,87304,1476325,89873,5,5,125
1704602110,tf,87304,1476325,89873,5,5,125
1704602112,tf,87304,1476325,89873,5,5,125
1704601973,tf,87304,1476325,89873,5,5,125
1704601897,tf,87304,1476325,89873,5,5,125
1704601673,tf,87304,1476325,89873,5,4,125
1704601596,tf,87304,1476325,89873,5,4,125
1704601522,tf,87304,1476325,89873,5,4,125
1704601516,tf,87304,1476325,89873,5,4,125
1704601372,tf,87304,1476325,89873,5,4,125
1704601295,tf,87304,1476325,89873,5,4,125
1704601221,tf,87304,1476325,89873,5,4,125
1704601215,tf,87304,1476325,89873,5,3,125
1704601071,tf,87304,1476325,89873,5,4,125
1704600995,tf,87304,1476325,89873,5,4,125
1704600919,tf,87304,1476325,89873,5,3,125
1704600914,tf,87304,1476325,89873,5,3,125
1704600771,tf,87304,1476325,89873,5,3,125
1704600694,tf,87304,1476325,89873,5,4,125
1704600619,tf,87304,1476325,89873,5,4,125
1704600614,tf,87304,1476325,89873,5,3,125
1704600470,tf,87304,1476325,89873,5,4,125
1704600393,tf,87304,1476325,89873,5,4,125
1704600319,tf,87304,1476325,89873,5,3,125
1704600313,tf,87304,1476325,89873,5,3,125
1704600169,tf,87304,1476325,89873,5,4,125
1704600093,tf,87304,1476325,89873,5,4,125
1704599869,tf,87304,1476325,89873,5,5,125
1704599792,tf,87304,1476325,89873,5,5,125
1704599731,tf,87304,1476325,89873,5,5,125
1704599724,tf,87304,1476325,89873,5,5,125
1704599568,tf,87304,1476325,89873,5,3,125
1704599491,tf,87304,1476325,89873,5,3,125
1704599431,tf,87304,1476325,89873,5,4,125
1704599423,tf,87304,1476325,89873,5,4,125
1704599267,tf,87304,1476325,89873,5,3,125
1704599191,tf,87304,1476325,89873,5,4,125
1704599131,tf,87304,1476325,89873,5,4,125
1704599123,tf,87304,1476325,89873,5,3,125
1704598967,tf,87304,1476325,89873,5,4,125
1704598890,tf,87304,1476325,89873,5,4,125
1704598829,tf,87304,1476325,89873,5,4,125
1704598825,tf,87304,1476325,89873,5,4,125
1704598822,tf,87304,1476325,89873,5,4,125
1704598666,tf,87304,1476325,89873,5,4,125
1704598589,tf,87304,1476325,89873,5,5,125
1704598529,tf,87304,1476325,89873,5,3,125
1704598525,tf,87304,1476325,89873,5,4,125
1704598522,tf,87304,1476325,89873,5,4,125
1704598365,tf,87304,1476325,89873,5,4,125
1704598289,tf,87304,1476325,89873,5,5,125
1704598065,tf,87304,1476325,89873,5,5,125
1704597988,tf,87304,1476325,89873,5,5,125
1704597944,tf,87304,1476325,89873,5,5,125
1704597925,tf,87304,1476325,89873,5,3,125
1704597924,tf,87304,1476325,89873,5,4,125
1704597764,tf,87304,1476325,89873,5,5,125
1704597687,tf,87304,1476325,89873,5,5,125
1704597644,tf,87304,1476325,89873,5,5,125
1704597624,tf,87304,1476325,89873,5,3,125
1704597623,tf,87304,1476325,89873,5,4,125
1704597463,tf,87304,1476325,89873,5,5,125
1704597387,tf,87304,1476325,89873,5,5,125
1704597344,tf,87304,1476325,89873,5,4,125
1704597323,tf,87304,1476325,89873,5,3,125
1704597323,tf,87304,1476325,89873,5,4,125
1704597163,tf,87304,1476325,89873,5,5,125
1704597086,tf,87304,1476325,89873,5,4,125
1704597026,tf,87304,1476325,89873,5,4,125
1704597023,tf,87304,1476325,89873,5,4,125
1704597022,tf,87304,1476325,89873,5,5,125
1704596862,tf,87304,1476325,89873,5,5,125
1704596785,tf,87304,1476325,89873,5,4,125
1704596724,tf,87304,1476325,89873,5,4,125
1704596722,tf,87304,1476325,89873,5,4,125
1704596722,tf,87304,1476325,89873,5,5,125
1704596561,tf,87304,1476325,89873,5,4,125
1704596485,tf,87304,1476325,89873,5,4,125
1704596261,tf,87304,1476325,89873,5,7,125
1704596184,tf,87303,1476325,89873,5,5,125
1704596143,tf,87303,1476325,89873,5,4,125
1704596141,tf,87303,1476325,89873,5,4,125
1704596122,tf,87303,1476325,89873,5,3,125
1704595960,tf,87303,1476325,89873,5,5,125
1704595883,tf,87303,1476325,89873,5,5,125
1704595838,tf,87303,1476325,89873,5,3,125
1704595824,tf,87303,1476325,89873,5,4,125
1704595821,tf,87303,1476325,89873,5,4,125
1704595659,tf,87303,1476325,89873,5,5,125
1704595583,tf,87303,1476325,89873,5,5,125
1704595538,tf,87303,1476325,89873,5,3,125
1704595521,tf,87303,1476325,89873,5,4,125
1704595522,tf,87303,1476325,89873,5,4,125
1704595359,tf,87303,1476325,89873,5,5,125
1704595282,tf,87303,1476325,89873,5,5,125
1704595236,tf,87303,1476325,89873,5,3,125
1704595222,tf,87303,1476325,89873,5,4,125
1704595220,tf,87303,1476325,89873,5,4,125
1704595058,tf,87303,1476325,89873,5,5,125
1704594981,tf,87303,1476325,89873,5,5,125
1704594936,tf,87303,1476325,89873,5,3,125
1704594920,tf,87303,1476325,89873,5,4,125
1704594919,tf,87303,1476325,89873,5,4,125
1704594757,tf,87303,1476325,89873,5,5,125
1704594681,tf,87303,1476325,89873,5,5,125
1704594457,tf,87303,1476325,89873,5,5,125
1704594380,tf,87303,1476325,89873,5,5,125
1704594348,tf,87303,1476325,89873,5,4,125
1704594336,tf,87303,1476325,89873,5,3,125
1704594328,tf,87303,1476325,89873,5,3,125
1704594156,tf,87303,1476325,89873,5,5,125
1704594079,tf,87303,1476325,89873,5,5,125
1704594045,tf,87303,1476325,89873,5,5,125
1704594032,tf,87303,1476325,89873,5,4,125
1704594028,tf,87303,1476325,89873,5,3,125
1704593855,tf,87303,1476325,89873,5,5,125
1704593779,tf,87303,1476325,89873,5,5,125
1704593743,tf,87303,1476325,89873,5,4,125
1704593732,tf,87303,1476325,89873,5,4,125
1704593727,tf,87303,1476325,89873,5,3,125
1704593555,tf,87303,1476325,89873,5,5,125
1704593478,tf,87303,1476325,89873,5,5,125
1704593443,tf,87303,1476325,89873,5,5,125
1704593429,tf,87303,1476325,89873,5,3,125
1704593426,tf,87303,1476325,89873,5,3,125
1704593254,tf,87303,1476325,89873,5,5,125
1704593177,tf,87303,1476325,89873,5,5,125
1704593139,tf,87303,1476325,89873,5,4,125
1704593126,tf,87303,1476325,89873,5,3,125
1704593128,tf,87303,1476325,89873,5,3,125
1704592953,tf,87303,1476325,89873,5,5,125
1704592877,tf,87303,1476325,89873,5,4,125
1704592653,tf,87303,1476325,89873,5,5,125
1704592576,tf,87303,1476325,89873,5,4,125
1704592536,tf,87303,1476325,89873,5,3,125
1704592534,tf,87303,1476325,89873,5,2,125
1704592525,tf,87303,1476325,89873,5,2,125
1704592352,tf,87303,1476325,89873,5,6,125
1704592275,tf,87303,1476325,89873,5,5,125
1704592233,tf,87303,1476325,89873,5,5,125
1704592232,tf,87303,1476325,89873,5,5,125
1704592224,tf,87303,1476325,89873,5,4,125
1704592051,tf,87303,1476325,89873,5,6,125
1704591975,tf,87303,1476325,89873,5,5,125
1704591932,tf,87303,1476325,89873,5,5,125
1704591931,tf,87303,1476325,89873,5,5,125
1704591924,tf,87303,1476325,89873,5,4,125
1704591751,tf,87303,1476325,89873,5,6,125
1704591674,tf,87303,1476325,89873,5,5,125
1704591631,tf,87303,1476325,89873,5,5,125
1704591630,tf,87303,1476325,89873,5,5,125
1704591623,tf,87303,1476325,89873,5,4,125
1704591450,tf,87303,1476325,89873,5,6,125
1704591373,tf,87303,1476325,89873,5,5,125
1704591331,tf,87303,1476325,89873,5,5,125
1704591322,tf,87303,1476325,89873,5,4,125
1704591322,tf,87303,1476325,89873,5,4,125
1704591149,tf,87303,1476325,89873,5,5,125
1704591073,tf,87303,1476325,89873,5,4,125
1704590849,tf,87303,1476325,89873,5,6,125
1704590772,tf,87303,1476325,89873,5,6,125
1704590729,tf,87303,1476325,89873,5,7,125
1704590725,tf,87303,1476325,89873,5,6,125
1704590723,tf,87303,1476325,89873,5,6,125
1704590548,tf,87303,1476325,89873,5,5,125
1704590472,tf,87303,1476325,89873,5,5,125
1704590429,tf,87303,1476325,89873,5,7,125
1704590425,tf,87303,1476325,89873,5,6,125
1704590422,tf,87303,1476325,89873,5,6,125
1704590247,tf,87303,1476325,89873,5,5,125
1704590171,tf,87303,1476325,89873,5,6,125
1704590125,tf,87303,1476325,89873,5,7,125
1704590124,tf,87303,1476325,89873,5,7,125
1704590122,tf,87303,1476325,89873,5,7,125
1704589947,tf,87303,1476325,89873,5,5,125
1704589870,tf,87303,1476325,89873,5,6,125
1704589824,tf,87303,1476325,89873,5,7,125
1704589823,tf,87303,1476325,89873,5,7,125
1704589821,tf,87303,1476325,89873,5,7,125
1704589646,tf,87303,1476325,89873,5,6,125
1704589570,tf,87303,1476325,89873,5,6,125
1704589522,tf,87303,1476325,89873,5,7,125
1704589521,tf,87303,1476325,89873,5,7,125
1704589523,tf,87303,1476325,89873,5,7,125
1704589345,tf,87301,1476325,89873,5,4,125
1704589269,tf,87301,1476325,89873,5,4,125
1704589045,tf,87300,1476325,89873,5,6,125
1704588968,tf,87300,1476325,89873,5,5,125
1704588928,tf,87300,1476325,89873,5,6,125
1704588925,tf,87300,1476325,89873,5,5,125
1704588923,tf,87300,1476325,89873,5,5,125
1704588744,tf,87299,1476325,89873,5,4,125
1704588667,tf,87299,1476325,89873,5,4,125
1704588625,tf,87299,1476325,89873,5,5,125
1704588624,tf,87299,1476325,89873,5,5,125
1704588623,tf,87299,1476325,89873,5,5,125
1704588443,tf,87299,1476325,89873,5,4,125
1704588367,tf,87299,1476325,89873,5,4,125
1704588324,tf,87299,1476325,89873,5,5,125
1704588323,tf,87299,1476325,89873,5,5,125
1704588322,tf,87299,1476325,89873,5,5,125
1704588143,tf,87299,1476325,89873,5,3,125
1704588066,tf,87299,1476325,89873,5,4,125
1704588023,tf,87299,1476325,89873,5,5,125
1704588022,tf,87299,1476325,89873,5,5,125
1704588021,tf,87299,1476325,89873,5,5,125
1704587842,tf,87299,1476325,89873,5,3,125
1704587765,tf,87299,1476325,89873,5,4,125
1704587721,tf,87299,1476325,89873,5,5,125
1704587721,tf,87299,1476325,89873,5,5,125
1704587722,tf,87299,1476325,89873,5,5,125
1704587541,tf,87299,1476325,89873,5,4,125
1704587465,tf,87299,1476325,89873,5,7,125
1704587241,tf,87299,1476325,89873,5,7,125
1704587164,tf,87299,1476325,89873,5,7,125
1704587122,tf,87299,1476325,89873,5,8,125
1704587121,tf,87299,1476325,89873,5,8,125
1704587121,tf,87299,1476325,89873,5,8,125
1704586940,tf,87299,1476325,89873,5,7,125
1704586863,tf,87299,1476325,89873,5,7,125
1704586821,tf,87299,1476325,89873,5,7,125
1704586820,tf,87299,1476325,89873,5,8,125
1704586821,tf,87299,1476325,89873,5,8,125
1704586639,tf,87299,1476325,89873,5,8,125
1704586563,tf,87299,1476325,89873,5,8,125
1704586521,tf,87299,1476325,89873,5,8,125
1704586519,tf,87299,1476325,89873,5,8,125
1704586520,tf,87299,1476325,89873,5,8,125
1704586339,tf,87299,1476325,89873,5,7,125
1704586262,tf,87299,1476325,89873,5,7,125
1704586219,tf,87299,1476325,89873,5,6,125
1704586219,tf,87299,1476325,89873,5,6,125
1704586219,tf,87299,1476325,89873,5,6,125
1704586038,tf,87299,1476325,89873,5,7,125
1704585961,tf,87299,1476325,89873,5,5,125
1704585918,tf,87299,1476325,89873,5,5,125
1704585918,tf,87299,1476325,89873,5,5,125
1704585918,tf,87299,1476325,89873,5,5,125
1704569125,tf,87296,1476325,89873,5,5,125
1704569124,tf,87296,1476325,89873,5,5,125
1704569119,tf,87296,1476325,89873,5,4,125
1704569118,tf,87296,1476325,89873,5,4,125
1704568900,tf,87296,1476325,89873,5,5,125
1704568824,tf,87296,1476325,89873,5,5,125
1704568824,tf,87296,1476325,89873,5,5,125
1704568819,tf,87296,1476325,89873,5,4,125
1704568818,tf,87296,1476325,89873,5,4,125
1704568599,tf,87296,1476325,89873,5,5,125
1704568523,tf,87296,1476325,89873,5,4,125
1704568521,tf,87296,1476325,89873,5,4,125
1704568518,tf,87296,1476325,89873,5,4,125
1704568517,tf,87296,1476325,89873,5,4,125
1704568299,tf,87296,1476325,89873,5,5,125
1704568223,tf,87296,1476325,89873,5,4,125
1704568217,tf,87296,1476325,89873,5,3,125
1704568219,tf,87296,1476325,89873,5,3,125
1704568216,tf,87296,1476325,89873,5,3,125
1704567998,tf,87296,1476325,89873,5,5,125
1704567922,tf,87296,1476325,89873,5,5,125
1704567918,tf,87296,1476325,89873,5,5,125
1704567917,tf,87296,1476325,89873,5,5,125
1704567916,tf,87296,1476325,89873,5,5,125
1704567697,tf,87296,1476325,89873,5,5,125
1704567621,tf,87296,1476325,89873,5,3,125
1704567397,tf,87296,1476325,89873,5,3,125
1704567341,tf,87296,1476325,89873,5,4,125
1704567322,tf,87296,1476325,89873,5,5,125
1704567322,tf,87296,1476325,89873,5,5,125
1704567321,tf,87296,1476325,89873,5,5,125
1704567096,tf,87296,1476325,89873,5,3,125
1704567039,tf,87296,1476325,89873,5,4,125
1704567021,tf,87296,1476325,89873,5,4,125
1704567021,tf,87296,1476325,89873,5,4,125
1704567020,tf,87296,1476325,89873,5,5,125
1704566795,tf,87296,1476325,89873,5,4,125
1704566736,tf,87296,1476325,89873,5,3,125
1704566721,tf,87296,1476325,89873,5,4,125
1704566720,tf,87296,1476325,89873,5,4,125
1704566719,tf,87296,1476325,89873,5,4,125
1704566495,tf,87296,1476325,89873,5,4,125
1704566427,tf,87296,1476325,89873,5,3,125
1704566420,tf,87296,1476325,89873,5,4,125
1704566419,tf,87296,1476325,89873,5,4,125
1704566420,tf,87296,1476325,89873,5,4,125
1704566194,tf,87296,1476325,89873,5,3,125
1704566123,tf,87296,1476325,89873,5,4,125
1704566120,tf,87296,1476325,89873,5,4,125
1704566120,tf,87296,1476325,89873,5,4,125
1704566118,tf,87296,1476325,89873,5,4,125
1704565893,tf,87296,1476325,89873,5,3,125
1704565817,tf,87296,1476325,89873,5,3,125
1704565593,tf,87296,1476325,89873,5,4,125
1704565520,tf,87296,1476325,89873,5,4,125
1704565517,tf,87296,1476325,89873,5,4,125
1704565516,tf,87296,1476325,89873,5,4,125
1704565514,tf,87296,1476325,89873,5,3,125
1704565292,tf,87296,1476325,89873,5,4,125
1704565220,tf,87296,1476325,89873,5,4,125
1704565216,tf,87296,1476325,89873,5,3,125
1704565215,tf,87296,1476325,89873,5,3,125
1704565214,tf,87296,1476325,89873,5,3,125
1704564991,tf,87296,1476325,89873,5,5,125
1704564920,tf,87296,1476325,89873,5,4,125
1704564915,tf,87296,1476325,89873,5,3,125
1704564914,tf,87296,1476325,89873,5,3,125
1704564914,tf,87296,1476325,89873,5,4,125
1704564691,tf,87296,1476325,89873,5,5,125
1704564619,tf,87296,1476325,89873,5,6,125
1704564614,tf,87296,1476325,89873,5,6,125
1704564614,tf,87296,1476325,89873,5,6,125
1704564613,tf,87296,1476325,89873,5,6,125
1704564390,tf,87296,1476325,89873,5,7,125
1704564314,tf,87296,1476325,89873,5,6,125
1704564315,tf,87296,1476325,89873,5,6,125
1704564313,tf,87296,1476325,89873,5,6,125
1704564313,tf,87296,1476325,89873,5,6,125
1704564089,tf,87295,1476325,89873,5,5,125
1704564013,tf,87295,1476325,89873,5,3,125
1704563789,tf,87295,1476325,89873,5,4,125
1704563719,tf,87295,1476325,89873,5,4,125
1704563719,tf,87295,1476325,89873,5,4,125
1704563718,tf,87295,1476325,89873,5,3,125
1704563712,tf,87295,1476325,89873,5,3,125
1704563488,tf,87295,1476325,89873,5,4,125
1704563418,tf,87295,1476325,89873,5,4,125
1704563418,tf,87295,1476325,89873,5,4,125
1704563418,tf,87295,1476325,89873,5,4,125
1704563412,tf,87295,1476325,89873,5,3,125
1704563187,tf,87295,1476325,89873,5,5,125
1704563118,tf,87295,1476325,89873,5,4,125
1704563117,tf,87295,1476325,89873,5,4,125
1704563117,tf,87295,1476325,89873,5,4,125
1704563111,tf,87295,1476325,89873,5,4,125
1704562887,tf,87295,1476325,89873,5,4,125
1704562817,tf,87295,1476325,89873,5,3,125
1704562817,tf,87295,1476325,89873,5,3,125
1704562817,tf,87295,1476325,89873,5,3,125
1704562810,tf,87295,1476325,89873,5,3,125
1704562586,tf,87295,1476325,89873,5,4,125
1704562517,tf,87294,1476325,89873,5,3,125
1704562516,tf,87294,1476325,89873,5,3,125
1704562517,tf,87294,1476325,89873,5,3,125
1704562510,tf,87294,1476325,89873,5,3,125
1704562285,tf,87294,1476325,89873,5,4,125
1704562209,tf,87293,1476325,89873,5,3,125
1704561985,tf,87293,1476325,89873,5,4,125
1704561917,tf,87293,1476325,89873,5,5,125
1704561912,tf,87293,1476325,89873,5,4,125
1704561911,tf,87293,1476325,89873,5,4,125
1704561908,tf,87293,1476325,89873,5,4,125
1704561684,tf,87293,1476325,89873,5,4,125
1704561612,tf,87293,1476325,89873,5,4,125
1704561614,tf,87293,1476325,89873,5,4,125
1704561610,tf,87293,1476325,89873,5,4,125
1704561608,tf,87293,1476325,89873,5,4,125
